station area Latitude Longitude city
重陽公園 蘆洲區 25.0857 121.484 新北市
板橋重慶公園 板橋區 25.0001 121.463 新北市
華江一華江六路口(仰真社區) 板橋區 25.034 121.47 新北市
環河西新月一街口(新月天地社區) 板橋區 25.0267 121.453 新北市
藝文藝文二街口(大悅社區) 板橋區 25.0218 121.451 新北市
華江九華江一路口(匯翠社區) 板橋區 25.033 121.466 新北市
重陽國小 三重區 25.06625 121.48434 新北市
文林國小 樹林區 24.9979 121.426 新北市
南樹林火車站 樹林區 24.9802 121.409 新北市
味王街 樹林區 24.9747 121.404 新北市
國光里(國光路) 板橋區 25.0178 121.458 新北市
國光公園 板橋區 25.0198 121.454 新北市
香社一藝文街口(歡喜市社區) 板橋區 25.0208 121.451 新北市
長壽親子公園 樹林區 24.9917 121.42203 新北市
樹林國小 樹林區 24.98886 121.41765 新北市
中山大安路口 樹林區 24.98286 121.41182 新北市
台北慈濟醫院 新店區 24.9859 121.537 新北市
捷運七張站(1號出口) 新店區 24.975 121.543 新北市
捷運大坪林站(1號出口) 新店區 24.9828 121.541 新北市
寶高智慧產業園區 新店區 24.9775 121.551 新北市
順德街(御中央3社區) 新店區 24.9789 121.53 新北市
彭福國小 樹林區 24.9804 121.4233 新北市
東陽市民活動中心 樹林區 24.98205 121.41224 新北市
龍鳳公園 新莊區 25.02145 121.4165 新北市
十四張央北二路口(波爾多社區) 新店區 24.98285 121.52635 新北市
新店高中(中央路) 新店區 24.97508 121.53103 新北市
福德一路201巷口(福德ONE社區) 汐止區 25.06575 121.6351 新北市
矽谷園區 汐止區 25.06227 121.63447 新北市
德光國光街口 中和區 25.00314 121.46809 新北市
錦和高中 中和區 24.99351 121.49076 新北市
民德立體停車場 中和區 24.99909 121.46836 新北市
永和耕莘醫院 永和區 25.01123 121.5177 新北市
捷運三重站(3號出口) 三重區 25.05588 121.48474 新北市
仁愛街112巷 三重區 25.07486 121.49488 新北市
頂崁公園 三重區 25.05493 121.4756 新北市
新莊棒球場 新莊區 25.04138 121.44609 新北市
中正新雅巷口 新莊區 25.02594 121.41769 新北市
民安東民全街口 新莊區 25.02077 121.42956 新北市
新北高工 土城區 24.98344 121.45054 新北市
中央慶利街口(風華綠中央社區) 土城區 24.97338 121.44052 新北市
後港公園_新北 新莊區 25.02536 121.42835 新北市
福營行政中心 新莊區 25.02413 121.42387 新北市
黃城公園 新莊區 25.05238 121.44824 新北市
新泰公園 新莊區 25.0372 121.44495 新北市
光華東帝士 新莊區 25.0108 121.42784 新北市
昌隆國小 新莊區 25.05213 121.45489 新北市
輔仁大學附設醫院 新莊區 25.03927 121.431 新北市
遠東動力企業總部 新莊區 25.03113 121.42999 新北市
長風社區 土城區 24.97811 121.43937 新北市
建福公園 新莊區 25.02769 121.42669 新北市
立泰里(中環路二段) 新莊區 25.04568 121.44213 新北市
伊吉邦社區 新莊區 25.03019 121.4134 新北市
金城裕民路口(金城舞社區) 土城區 24.98156 121.45466 新北市
青雲路451巷口(紐約艾美社區) 土城區 24.97475 121.45873 新北市
學士學府路口(大苑社區) 土城區 24.9769584499386 121.445801014714 新北市
捷運輔大站(4號出口) 新莊區 25.03304 121.43666 新北市
捷運頭前庄站(1號出口) 新莊區 25.03953 121.4608 新北市
淺水灣 三芝區 25.25232 121.47131 新北市
中港國小 新莊區 25.04563 121.44783 新北市
湖南市民活動中心 林口區 25.08428 121.37432 新北市
仁愛文化二路口 林口區 25.0777 121.37354 新北市
林口新創園 林口區 25.07583 121.37609 新北市
立德公園 林口區 25.07639 121.36762 新北市
扶輪公園 林口區 25.07298 121.36932 新北市
恩主公醫院 三峽區 24.93891 121.36355 新北市
安溪國小 三峽區 24.93122 121.37265 新北市
介壽國小 三峽區 24.93026 121.37912 新北市
立言公園 林口區 25.07324 121.36281 新北市
中平國中 新莊區 25.05426 121.44394 新北市
新莊體育館 新莊區 25.04078 121.45255 新北市
中華自治街口 新莊區 25.04775 121.4533 新北市
中港大排願景館 新莊區 25.05894 121.45165 新北市
新莊國民運動中心 新莊區 25.03932 121.44898 新北市
中華里(中華路二段) 新莊區 25.04619 121.45367 新北市
瓊林公園 新莊區 25.02629 121.44244 新北市
化成公園 新莊區 25.04786 121.4616 新北市
捷運海山站(3號出口) 土城區 24.98639 121.44911 新北市
金城立體停車場 土城區 24.98367 121.45795 新北市
金城立德路口 土城區 24.98689 121.46602 新北市
楓樹腳公園 泰山區 25.062 121.43498 新北市
新五泰國民運動中心 泰山區 25.05582 121.43427 新北市
成德公園 五股區 25.10484 121.45282 新北市
五股國民運動中心 五股區 25.09537 121.44832 新北市
捷運海山站(1號出口) 土城區 24.98441 121.44855 新北市
員和公園 土城區 24.9789183160487 121.44275033208 新北市
捷運土城站(2號出口) 土城區 24.9728 121.44395 新北市
金城忠義路口 土城區 24.9691 121.44024 新北市
捷運永寧站(2號出口) 土城區 24.96613 121.43554 新北市
樹林大安站 樹林區 24.99738 121.42181 新北市
文林國小(潭興街) 樹林區 24.99828 121.42462 新北市
樹林國民運動中心 樹林區 25.0042 121.42285 新北市
俊英俊保路口 樹林區 25.0091 121.42487 新北市
野柳地質公園 萬里區 25.20428 121.69042 新北市
白沙灣 石門區 25.28549 121.52209 新北市
德音國小 五股區 25.07198 121.43564 新北市
五股工商立體停車場 五股區 25.08245 121.43955 新北市
捷運幸福站 新莊區 25.04988 121.46018 新北市
三多第1市民活動中心 樹林區 25.01637 121.40426 新北市
俊興三龍街口 樹林區 25.01713 121.41828 新北市
全球傳動科技公司 樹林區 25.0073 121.41496 新北市
光華公園 樹林區 25.00557 121.41306 新北市
樹林工業區 樹林區 25.00088 121.41608 新北市
龍形停車場 八里區 25.13041 121.4513 新北市
鶯歌國民運動中心 鶯歌區 24.95139 121.35733 新北市
尖山國中 鶯歌區 24.94381 121.34207 新北市
新北市立鶯歌高級工商職業學校 鶯歌區 24.93923 121.33488 新北市
下庄市場 八里區 25.14678 121.3999 新北市
八里行政中心 八里區 25.15397 121.40721 新北市
八里中庄市場綜合大樓 八里區 25.15993 121.41407 新北市
大崁國小 八里區 25.16064 121.41938 新北市
龍米停車場 八里區 25.15678 121.43604 新北市
鶯歌火車站(仁愛路) 鶯歌區 24.95559 121.35441 新北市
新北市立圖書館鶯歌分館 鶯歌區 24.9572 121.34946 新北市
文化館前路口 鶯歌區 24.94948 121.35291 新北市
頂埔市場 土城區 24.95816 121.41504 新北市
新城一路(守讓堂) 五股區 25.08373 121.4407 新北市
新北高工(學士路) 土城區 24.98216 121.45277 新北市
清水社區公園 土城區 24.98382 121.46353 新北市
土城仁愛社區公園 土城區 24.98071 121.46035 新北市
清和里(青雲路) 土城區 24.97513 121.45874 新北市
中華城林路口 土城區 24.97525 121.43883 新北市
土城綜合體育場 土城區 24.98367 121.45423 新北市
亞洲員安路口 土城區 24.97256 121.43485 新北市
斬龍山遺址文化公園 土城區 24.97666 121.4477 新北市
中央路一段292巷口 土城區 24.98279 121.44383 新北市
捷運頂埔站(2號出口) 土城區 24.95852 121.4178 新北市
大安中央路口 土城區 24.96576 121.43264 新北市
學成公園 土城區 24.98803 121.45151 新北市
溪頭公園 板橋區 25.03312 121.46852 新北市
捷運頂溪站(2號出口) 永和區 25.01424 121.51549 新北市
板橋車站 板橋區 25.015519 121.463735 新北市
水河里活動中心 蘆洲區 25.09345 121.47448 新北市
蘆洲重陽大樓 蘆洲區 25.08506 121.48189 新北市
中正路284巷 新店區 24.9747 121.53842 新北市
金龍公園_新北 汐止區 25.06947 121.63153 新北市
五堵火車站 汐止區 25.07823 121.66764 新北市
汐止區公所 汐止區 25.06416 121.6583 新北市
仁愛路151巷口 汐止區 25.0652 121.6641 新北市
捷運永安市場站 中和區 25.00049 121.51111 新北市
汐止區綜合運動場 汐止區 25.06624 121.65907 新北市
秀朗成功路口 中和區 24.9956 121.52655 新北市
雙和橋 永和區 25.00573 121.50574 新北市
東海高中 三重區 25.06484 121.47942 新北市
新北市立圖書館三重分館 三重區 25.0661 121.49553 新北市
龍門公園 三重區 25.07482 121.49848 新北市
永福國小 三重區 25.07771 121.48032 新北市
太陽公園 三重區 25.08645 121.4856 新北市
輕軌崁頂站 淡水區 25.20125 121.43502 新北市
中和公園 中和區 25.00073 121.51435 新北市
同安公園 三重區 25.05732 121.49907 新北市
二重國小 三重區 25.06598 121.47766 新北市
三民中山一路口 蘆洲區 25.08223 121.476 新北市
永安兒童公園 蘆洲區 25.08227 121.48224 新北市
鷺江廣場 蘆洲區 25.08562 121.47769 新北市
仁愛街70巷口 蘆洲區 25.09398 121.47126 新北市
中興北街175巷口 三重區 25.05597 121.47133 新北市
淡水國民運動中心 淡水區 25.1865 121.44326 新北市
保長公園 汐止區 25.07952 121.67434 新北市
捷運先嗇宮站(2號出口) 三重區 25.04607 121.47099 新北市
藍天大樓 三重區 25.0531 121.47017 新北市
淡水公23公園 淡水區 25.19985 121.42891 新北市
捷運新店站 新店區 24.95861 121.53866 新北市
永盛公園 三重區 25.07613 121.4843 新北市
捷運三和國中站(1號出口) 三重區 25.07588 121.4878 新北市
自強溪尾街口 三重區 25.07822 121.49016 新北市
臺大醫院金山分院 金山區 25.21974 121.62916 新北市
中山環金路口 金山區 25.21794 121.6414 新北市
金美國小 金山區 25.21973 121.63633 新北市
金山八德街 金山區 25.22365 121.63469 新北市
中角灣 金山區 25.239 121.63234 新北市
捷運秀朗橋站 中和區 24.99045 121.52496 新北市
德光莒光路口 中和區 25.0047 121.47178 新北市
華江一華江九路口 板橋區 25.033 121.46681 新北市
板橋戶政事務所 板橋區 25.01309 121.45646 新北市
汐止公園 汐止區 25.06781 121.65964 新北市
汐止火車站停車場 汐止區 25.06795 121.66168 新北市
崇德國小 汐止區 25.06938 121.66979 新北市
長安橋(吉祥街12巷) 汐止區 25.08033 121.66846 新北市
上林里(環河東路一段) 永和區 25.015 121.52095 新北市
蘆洲延平派出所 蘆洲區 25.08162 121.46162 新北市
碧潭西岸 新店區 24.95656 121.5348 新北市
青潭國小 新店區 24.9531 121.55181 新北市
光復國小 板橋區 25.01501 121.48169 新北市
北港國小 汐止區 25.08903 121.64595 新北市
康寧街307巷 汐止區 25.06809 121.62697 新北市
忠山市民活動中心 汐止區 25.0782 121.62449 新北市
碧華公園(集勇街) 三重區 25.08415 121.48554 新北市
新北高中 三重區 25.08723 121.48953 新北市
中興寶慶街口 新店區 24.98694 121.54195 新北市
新和活動中心 新店區 24.98677 121.52183 新北市
瑞峰橋 瑞芳區 25.10712 121.81041 新北市
國泰綜合醫院 汐止區 25.07315 121.66256 新北市
三重五常公園 三重區 25.08065 121.49615 新北市
五福里(五華街) 三重區 25.08173 121.4939 新北市
中正民權路口 新店區 24.98263 121.5336 新北市
惠國市場 新店區 24.97042 121.54338 新北市
中興中正路口 新店區 24.96991 121.54617 新北市
新店行政園區 新店區 24.96757 121.54205 新北市
光明街 新店區 24.96316 121.54009 新北市
捷運新店區公所站(1號出口) 新店區 24.96737 121.54101 新北市
新北市立圖書館新店分館 新店區 24.98214 121.5409 新北市
安和公園 新店區 24.97411 121.51885 新北市
綠湖公園 新店區 24.97756 121.54751 新北市
安成安德街口 新店區 24.96115 121.50999 新北市
青潭河濱公園 新店區 24.95091 121.5474 新北市
安康立體停車場 新店區 24.96261 121.51267 新北市
中印青潭廠 新店區 24.95446 121.55947 新北市
捷運大坪林站(5號出口) 新店區 24.98288 121.54376 新北市
忠誠里(北新路2段97巷) 新店區 24.97427 121.54278 新北市
新店公有中央市場 新店區 24.97531 121.52729 新北市
建國民權路口 新店區 24.98318 121.53746 新北市
安和市民活動中心 新店區 24.97532 121.51569 新北市
淡江大學(水源街) 淡水區 25.17457 121.45236 新北市
大鵬華城 新店區 24.99116 121.53398 新北市
淡水海關碼頭園區 淡水區 25.17476 121.43155 新北市
正德國中 淡水區 25.17851 121.44787 新北市
板橋國民運動中心 板橋區 25.02224 121.45815 新北市
臺灣藝術大學 板橋區 25.0075 121.448 新北市
林本源園邸 板橋區 25.01086 121.45598 新北市
埔墘國小 板橋區 25.01908 121.47372 新北市
石雕公園 板橋區 25.03026 121.46947 新北市
中山國中 板橋區 25.01856 121.46751 新北市
振義里公園 板橋區 25.02389 121.48397 新北市
民生中山路口 板橋區 25.01606 121.47346 新北市
重慶國小 板橋區 24.99373 121.46253 新北市
新北市藝文中心(文化路二段124巷) 板橋區 25.02563 121.4714 新北市
板橋中山公園 板橋區 25.02336 121.47109 新北市
浮洲合宜住宅(合宜一路) 板橋區 24.99652 121.44276 新北市
民族二街明峰街口 汐止區 25.07105 121.63502 新北市
康福公園 汐止區 25.06894 121.63748 新北市
汐止火車站 汐止區 25.06891 121.66275 新北市
橋東里(忠孝東路) 汐止區 25.07368 121.66626 新北市
崇德橋東活動中心 汐止區 25.07051 121.667 新北市
世貿國家公園社區 汐止區 25.07289 121.65865 新北市
蘭庭序大廈 汐止區 25.07207 121.65207 新北市
秀得里(成功路二段) 永和區 25.00071 121.52673 新北市
文化白雲公園 汐止區 25.05688 121.65521 新北市
連興龍安路口 汐止區 25.06299 121.65443 新北市
南興公園 汐止區 25.05978 121.65255 新北市
捷運府中站(1號出口) 板橋區 25.00821 121.45904 新北市
江翠國中 板橋區 25.02858 121.46848 新北市
板橋第二運動場(皇翔建設) 板橋區 25.01387 121.45897 新北市
遠雄左岸 中和區 25.00983 121.48808 新北市
瓦磘溝(福真里) 中和區 25.00402 121.49439 新北市
佳和公園 中和區 25.00694 121.5032 新北市
金龍國小 汐止區 25.06943 121.6284 新北市
二重國中 三重區 25.06596 121.48047 新北市
蘆洲國民運動中心 蘆洲區 25.09195 121.46161 新北市
永和國父紀念館 永和區 25.00839 121.52023 新北市
永和自由街 永和區 25.0052 121.51334 新北市
民權社區活動中心 永和區 24.99778 121.51968 新北市
白雲國小 汐止區 25.04758 121.61889 新北市
三重商工 三重區 25.06868 121.48071 新北市
頂溪國小 永和區 25.01581 121.51126 新北市
保平路214巷 永和區 25.00701 121.50921 新北市
環河西路一段95巷口 永和區 25.01783 121.51196 新北市
忠孝活動中心 永和區 25.01677 121.51528 新北市
中和環球購物中心 中和區 25.00637 121.47422 新北市
華福市民活動中心 中和區 24.99548 121.46753 新北市
中和區公所 中和區 24.99856 121.50053 新北市
飛駝社區(興南路) 中和區 24.98347 121.50483 新北市
安樂宜安路口 中和區 24.99527 121.51351 新北市
圓通路335巷33弄 中和區 24.98899 121.49303 新北市
山北公園 中和區 25.00653 121.50014 新北市
華南頂埔科技大樓 土城區 24.96046 121.41716 新北市
積穗國中 中和區 24.99977 121.47808 新北市
興南路二段34巷口 中和區 24.98539 121.50701 新北市
捷運中和站 中和區 25.00221 121.49587 新北市
福祥里(中和溝) 中和區 25.00593 121.49957 新北市
環河西路三段(日安社區) 中和區 25.00774 121.49321 新北市
中和地政事務所 中和區 24.99039 121.5024 新北市
員勝公園 中和區 25.01028 121.47869 新北市
元氣大鎮社區 中和區 25.00572 121.479 新北市
中興北街42巷17弄 三重區 25.05006 121.46892 新北市
慈愛公園 三重區 25.08119 121.48461 新北市
進安公園 三重區 25.08603 121.49377 新北市
集成成功路口 三重區 25.05154 121.48821 新北市
翔譽雙子星 三重區 25.05364 121.49292 新北市
穀保家商 三重區 25.0681 121.47103 新北市
正義公園 三重區 25.06855 121.49782 新北市
大智公園 三重區 25.06361 121.49445 新北市
捷運三重國小站 三重區 25.07042 121.49713 新北市
碧華公園 三重區 25.08374 121.48749 新北市
先嗇宮 三重區 25.05119 121.47601 新北市
信義公園 三重區 25.0648 121.49875 新北市
開元市民活動中心 三重區 25.06607 121.50356 新北市
五峰國中 新店區 24.96601 121.54311 新北市
小金門友誼公園 新店區 24.97699 121.53791 新北市
深澳漁港 瑞芳區 25.12997 121.81857 新北市
文德國小(公館街) 板橋區 25.02145 121.45923 新北市
聯合醫院板橋院區 板橋區 25.02406 121.45789 新北市
新海長江路口 板橋區 25.02788 121.45779 新北市
中正橋 永和區 25.01776 121.51681 新北市
福和橋 永和區 25.00454 121.52785 新北市
民生路156巷 新店區 24.98202 121.52751 新北市
新店新和國小 新店區 24.98498 121.51768 新北市
陽光Park社區 新店區 24.9794 121.51555 新北市
安康高中 新店區 24.96927 121.51521 新北市
柴埕市民活動中心 新店區 24.96678 121.51648 新北市
碧潭渡船頭 新店區 24.9531 121.53746 新北市
安光公園 新店區 24.96423 121.51446 新北市
安居公教住宅 新店區 24.9595 121.51293 新北市
文山國中 新店區 24.95521 121.53937 新北市
福和路7巷口 永和區 25.00854 121.52473 新北市
大觀國中 板橋區 25.01076 121.44698 新北市
萬板文聖街口 板橋區 25.02638 121.47973 新北市
縣民漢生東路口 板橋區 25.01578 121.46779 新北市
板橋四維公園 板橋區 25.02452 121.46319 新北市
四維公園地下停車場 板橋區 25.02569 121.46392 新北市
崑崙公園 板橋區 24.99341 121.42964 新北市
浮洲合宜住宅(樂群路) 板橋區 24.99633 121.44545 新北市
永豐公園活動中心 板橋區 25.02113 121.47685 新北市
三重永豐公園 三重區 25.07463 121.47816 新北市
廣福公園 板橋區 24.991643 121.462872 新北市
潤泰社區 板橋區 25.01795 121.47938 新北市
三抱竹 板橋區 24.99864 121.44139 新北市
明志國中 三重區 25.0634 121.48898 新北市
華新街109巷11弄 中和區 24.97996 121.50873 新北市
大觀路二段19巷 板橋區 25.00256 121.45079 新北市
華江一華江五路口(雙江翠社區) 板橋區 25.03485 121.47253 新北市
中正新月二街口(富江翠社區) 板橋區 25.02586 121.45437 新北市
蘆洲三民公園 蘆洲區 25.09431 121.46013 新北市
仁愛廣場 蘆洲區 25.09057 121.47162 新北市
永平公園 蘆洲區 25.08999 121.45942 新北市
林建生紀念圖書館 蘆洲區 25.08843 121.46988 新北市
三民高中(民權路) 蘆洲區 25.08802 121.47393 新北市
捷運三民高中站(1號出口) 蘆洲區 25.08582 121.47272 新北市
音樂公園 板橋區 25.02856 121.48039 新北市
寶橋路235巷口 新店區 24.97955 121.55234 新北市
中和青年社會住宅 中和區 24.99099 121.51918 新北市
捷運中原站 中和區 25.00765 121.48486 新北市
保安永平路口 永和區 25.01233 121.50604 新北市
汐科火車站(北) 汐止區 25.06426 121.65294 新北市
青山國民中小學 汐止區 25.06103 121.65559 新北市
三德公園 三重區 25.0752151024145 121.501170378071 新北市
新北市藝文中心 板橋區 25.0262 121.47251 新北市
板橋國中 板橋區 25.02499 121.45437 新北市
捷運蘆洲站 蘆洲區 25.09164 121.46403 新北市
捷運江子翠站(3號出口) 板橋區 25.02933 121.47195 新北市
民生長江路口 板橋區 25.03134 121.46346 新北市
柳堤公園 蘆洲區 25.08799 121.46219 新北市
彩虹兒童公園 蘆洲區 25.08871 121.4646 新北市
永翠藝文街口(大禾社區) 板橋區 25.01801 121.45029 新北市
永翠藝文街口(柏克萊公園社區) 板橋區 25.01811 121.45066 新北市
藝文二永翠路口(青峰社區) 板橋區 25.02142 121.45221 新北市
文化路二段182巷1弄 板橋區 25.02926 121.47241 新北市
輕軌淡金北新站 淡水區 25.1808 121.45245 新北市
鴨母港抽水站 蘆洲區 25.08294 121.45673 新北市
捷運板橋站(3號出口) 板橋區 25.01452 121.46179 新北市
輕軌淡江大學站 淡水區 25.17653 121.45613 新北市
板橋果菜批發市場 板橋區 25.02113 121.45004 新北市
永和國民運動中心 永和區 25.00317 121.52407 新北市
福和國中停車場 永和區 25.00501 121.52267 新北市
福和國中 永和區 25.00595 121.52093 新北市
秀朗國小 永和區 24.99896 121.52278 新北市
永康公園 蘆洲區 25.08492 121.45821 新北市
捷運徐匯中學站(1號出口) 蘆洲區 25.08047 121.47985 新北市
溪墘公園 蘆洲區 25.07997 121.47621 新北市
蘆洲中路公園 蘆洲區 25.0818 121.46822 新北市
永和國小 永和區 25.00227 121.51744 新北市
捷運板橋站(1號出口) 板橋區 25.01335 121.46202 新北市
時光公園 板橋區 25.03622 121.47948 新北市
江翠國小 板橋區 25.03236 121.47431 新北市
仁化文新路口 板橋區 25.03486 121.47928 新北市
輕軌新市一路站 淡水區 25.18345 121.44837 新北市
捷運淡水站 淡水區 25.16883 121.44418 新北市
輕軌漁人碼頭站 淡水區 25.18202 121.41882 新北市
龍門龍濱路口 三重區 25.07348 121.50098 新北市
東方科學園區 汐止區 25.06126 121.64951 新北市
捷運竹圍站 淡水區 25.13717 121.46023 新北市
捷運紅樹林站 淡水區 25.15358 121.45912 新北市
竿蓁市民活動中心 淡水區 25.16504 121.45069 新北市
中山北新春街口 淡水區 25.18035 121.44474 新北市
汐科火車站(南) 汐止區 25.0627448248643 121.646842261842 新北市
原興廣場 汐止區 25.06507 121.63304 新北市
福和宮 中和區 25.00111 121.50195 新北市
永安公園 板橋區 25.02418 121.47776 新北市
板橋第一運動場 板橋區 25.00914 121.46799 新北市
捷運新埔站(4號出口) 板橋區 25.02341 121.46857 新北市
新市一路一段99巷口 淡水區 25.18796 121.43109 新北市
永安南路九芎街71巷口 蘆洲區 25.07756 121.46607 新北市
蘆洲李宅古蹟 蘆洲區 25.08496 121.46655 新北市
永安圖書館 蘆洲區 25.0786 121.46223 新北市
蘆洲中原公園 蘆洲區 25.08332 121.46389 新北市
竹圍公園 淡水區 25.13823 121.4634 新北市
大庄一號公園 淡水區 25.18201 121.42212 新北市
輕軌沙崙站 淡水區 25.18741 121.41696 新北市
文化機車立體停車場 淡水區 25.17249 121.43881 新北市
輕軌淡水行政中心站 淡水區 25.18916 121.44435 新北市
新市二路四段 淡水區 25.19254 121.44185 新北市
永平高中 永和區 25.00979 121.50909 新北市
仁愛公園 永和區 25.00952 121.50542 新北市
捷運新埔站(2號出口) 板橋區 25.02237 121.46779 新北市
新市二路二段 淡水區 25.19524 121.42793 新北市
輕軌淡海新市鎮站 淡水區 25.19623 121.43286 新北市
美麗新淡海影城 淡水區 25.19783 121.43878 新北市
義山新市一路口 淡水區 25.18623 121.43736 新北市
臺北海洋科技大學 淡水區 25.1912 121.42746 新北市
中和安和路口 中和區 24.99966 121.50602 新北市
民樂人行廣場 中和區 25.00184 121.48265 新北市
碧河宮 中和區 24.99665 121.49314 新北市
圓通錦和路口 中和區 24.98955 121.49125 新北市
輕軌濱海義山站 淡水區 25.18928 121.43945 新北市
輕軌濱海沙崙站 淡水區 25.19039 121.43106 新北市
捷運景平站 中和區 24.99202 121.51563 新北市
名利橋 永和區 25.00785 121.50099 新北市
保順環河西路口 永和區 25.01135 121.50285 新北市
崑崙活力廣場 板橋區 24.99402 121.43294 新北市
浮洲火車站 板橋區 25.0041 121.44425 新北市
馥華公園 板橋區 25.00607 121.44564 新北市
板橋福德公園 板橋區 25.01156 121.46734 新北市
溪北公園 板橋區 24.98999 121.43224 新北市
新北市立圖書館總館 板橋區 25.00147 121.45569 新北市
中和國民運動中心 中和區 24.99348 121.48758 新北市
光復高中 板橋區 25.01735 121.48258 新北市
莒光國小 板橋區 25.02565 121.47465 新北市
安邦公園 中和區 24.99678 121.49651 新北市
信義公園市民活動中心 板橋區 24.99181 121.45713 新北市
浮洲合宜住宅(合安一路) 板橋區 24.99946 121.4465 新北市
中原東街(左岸牡丹園) 中和區 25.01297 121.48601 新北市
板橋真武廟 板橋區 25.02046 121.48594 新北市
板橋地政事務所 板橋區 25.00841 121.46333 新北市
環河西大漢街口 板橋區 25.03183 121.4612 新北市
四川忠孝路口 板橋區 25.00149 121.45924 新北市
莊敬公園 板橋區 25.02062 121.47025 新北市
板橋和平公園 板橋區 24.99766 121.46427 新北市
民生公園 板橋區 25.01368 121.47542 新北市
板橋仁愛公園 板橋區 24.99601 121.45971 新北市
捷運新埔民生站 板橋區 25.02598 121.46657 新北市
埤墘公園 板橋區 25.02332 121.47422 新北市
力行大勇街口 三重區 25.07193 121.48151 新北市
後竹圍市民活動中心 三重區 25.07246 121.48576 新北市
和平公園 三重區 25.07088 121.48571 新北市
六合公園 三重區 25.0695 121.48759 新北市
三張公園 三重區 25.07051 121.49094 新北市
厚德公園 三重區 25.07199 121.4912 新北市
修德國小 三重區 25.0653 121.49045 新北市
忠孝國中 板橋區 25.00488 121.46129 新北市
南雅公園 板橋區 25.00376 121.45526 新北市
浮洲合宜住宅(合安一合宜路口) 板橋區 24.99849 121.44863 新北市
板橋信義公園 板橋區 24.99625 121.45622 新北市
聯邦公園 三重區 25.06445 121.48371 新北市
文中小停車場 三重區 25.05899 121.48255 新北市
三重行政中心 三重區 25.06057 121.48823 新北市
捷運菜寮站(3號出口) 三重區 25.06047 121.4922 新北市
三重綜合體育館 三重區 25.06145 121.49193 新北市
三重商工(後竹圍街) 三重區 25.07031 121.47976 新北市
新店高中 新店區 24.97418 121.53421 新北市
中正國小 新店區 24.9714 121.53646 新北市
崇光女中 新店區 24.97156 121.53904 新北市
環河福德南路口 三重區 25.06029 121.50217 新北市
三光國小(金滿意) 三重區 25.05596 121.49687 新北市
溪洲公園停車場 板橋區 24.98698 121.42686 新北市
華德公園 板橋區 24.99195 121.45279 新北市
湳雅觀光夜市(津渡橋) 板橋區 25.0079 121.45231 新北市
陽光橋 新店區 24.97924 121.52477 新北市
捷運小碧潭站(1號出口) 新店區 24.97152 121.53029 新北市
捷運十四張站 新店區 24.983819 121.52833 新北市
光興國小 三重區 25.06027 121.49978 新北市
興華公園 三重區 25.06013 121.4831 新北市
捷運新埔站(5號出口) 板橋區 25.0235 121.46808 新北市
捷運新埔站(1號出口) 板橋區 25.0235 121.46745 新北市
捷運板新站 板橋區 25.01409 121.47124 新北市
健華新城社區 板橋區 25.01927 121.4653 新北市
三重國民運動中心 三重區 25.05439 121.48849 新北市
捷運三重站(1號出口) 三重區 25.05464 121.48322 新北市
中興橋(環河南路254巷口) 三重區 25.05052 121.49138 新北市
疏洪東竹圍仔街口 三重區 25.04861 121.4864 新北市
中興寶橋路口 新店區 24.97618 121.54687 新北市
北新國小 新店區 24.97423 121.54443 新北市
重新重安街口 三重區 25.05844 121.48975 新北市
三重高中 三重區 25.05478 121.49171 新北市
樟樹國小 汐止區 25.06693 121.64039 新北市
台灣科學園區 汐止區 25.05793 121.63496 新北市
雍和科學園區 汐止區 25.05808 121.62602 新北市
雙和醫院 中和區 24.99367 121.49411 新北市
捷運景安站 中和區 24.99352 121.50472 新北市
東勢宜興活動中心 汐止區 25.03881 121.62429 新北市
工建樟樹一路口 汐止區 25.06319 121.64112 新北市
中華電信學院 板橋區 25.00801 121.46684 新北市
漢生東路193巷口 板橋區 25.01225 121.47128 新北市
天山公園(永安街) 新店區 24.98652 121.51753 新北市
國家人權博物館 新店區 24.98835 121.53198 新北市
漳和國中 中和區 25.00244 121.50505 新北市
光華橋(保平路) 中和區 25.00467 121.50779 新北市
捷運南勢角站(4號出口) 中和區 24.98942 121.50998 新北市
中正路161巷口 中和區 24.99299 121.49935 新北市
景安板南路口 中和區 24.99228 121.50424 新北市
新北市立中和高級中學 中和區 24.99424 121.4786 新北市
民享藝文特區 中和區 25.00354 121.47529 新北市
民有公園 中和區 25.00863 121.47468 新北市
捷運橋和站 中和區 25.00572 121.48906 新北市
板林溪北路口 板橋區 24.99057 121.42636 新北市
捷運亞東醫院站(2號出口) 板橋區 24.99827 121.45266 新北市
四川遠東路口 板橋區 24.99856 121.45759 新北市
環河公園 板橋區 25.01666 121.45064 新北市
新北市政府(新府路) 板橋區 25.01245 121.4642 新北市
新北市政府(新站路) 板橋區 25.01252 121.46653 新北市
